Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  Kf10   30   RS vBRE   W(91-77)  0  0   238   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  1  1   1  0  0   0   0   0  -4   9  13    1    1   0   0   0   0  A
   Ka1   30   RS vBRE   W(91-77)  0  0   238   1   1   1   1   0   0   2   2   0   0   1   1   0   0  0  0  0   0  0  1   4   4   0  -4   9  13    2    0   0   0   1   0  A
   Gc3   30   RS vBRE   W(91-77)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jg3   30   RS vBRE   W(91-77)  0  0   238   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0  -4   9  13    0    0   0   0   0   0  A
   Ha5   30   RS vBRE   W(91-77)  0  1  2162   7  13   7  13   0   0   1   2   1   1   7   9   0   4  4 11 15   0  1  1  15  15   4  18  82  64   14    0   1   0   1   0  A
   Fj4   30   RS vBRE   W(91-77)  0  1  1800   1  10   1   8   0   2   6   6   0   0   0   3   1   5  0  0  0   6  1  3   8   0   0  16  68  52   27   14   1   0   0   3  A
   Hi5   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gg2   31   RS @QUE   W(96-90)  0  0   975   4   7   2   3   2   4   0   0   0   0   1   2   1   1  0  3  3   0  0  0  10   2   0   1  35  34    7    0   0   0   0   0  A
   Ii9   31   RS @QUE   W(96-90)  0  1  1575   2   6   2   4   0   2   0   0   0   0   1   1   1   3  1  0  1   7  0  0   4   2   2  -1  61  62   21   15   0   0   0   0  A
   Hg4   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ge8   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ee1   31   RS @QUE   W(96-90)  0  1  2380   6  18   6  13   0   5   8  10   0   1   6  12   0   1  4  7 11   3  2  4  20  16   2   6  96  90   26    4   1   1   2   2  A
   Ga2   31   RS @QUE   W(96-90)  0  1  2400   9  17   9  17   0   0   0   0   2   2   7  13   2   4  4 12 16   0  1  0  18  14   4   6  96  90   17    0   1   0   0   0  A
  Kf10   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ka1   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Gc3   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Jg3   31   RS @QUE   W(96-90)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ha5   31   RS @QUE   W(96-90)  0  1  2400  11  18  11  18   0   0   2   6   1   1  11  16   0   2  3  8 11   1  1  3  24  24   6   6  96  90   22    1   0   1   3   0  A
   Fj4   31   RS @QUE   W(96-90)  0  1  2270   7  11   5   8   2   3   4   5   0   0   1   1   4   7  0  6  6  13  2  2  20   2   2  12  96  84   38   25   1   1   0   2  A
