Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Ie4   17   RS @CRO W(105-100)  0  1  1131   6   9   4   5   2   4   0   0   0   0   4   5   0   0  0  3  3   2  3  0  14   8   2   1  49  48   12    3   1   2   0   0  A
   De5   17   RS @CRO W(105-100)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kj6   17   RS @CRO W(105-100)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Dg5   17   RS @CRO W(105-100)  0  1  2400   6  16   4   9   2   7   6   9   0   0   2   6   2   3  1  6  7   8  2  4  20   4   3   5 105 100   34   14   1   1   0   4  A
   Gc8   17   RS @CRO W(105-100)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ha2   17   RS @CRO W(105-100)  0  1  2394   6  14   6  14   0   0   4   4   0   1   6  10   0   4  3  8 11   0  0  2  16  16   0   5 105 100   16    0   0   0   2   0  A
   Ea5   17   RS @CRO W(105-100)  0  1  2400  11  13  11  13   0   0   4   4   0   0  11  13   0   0  1 13 14   3  0  2  26  26   2   5 105 100   22    7   0   0   2   0  A
   Jj5   17   RS @CRO W(105-100)  0  1  2355   5  11   2   6   3   5   1   2   0   0   0   1   2   5  2  1  3  12  0  1  14   0   2   9 103  94   42   30   0   0   0   1  A
  Cc10   17   RS @CRO W(105-100)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fj2   19   RS @WIL W(108-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kg3   19   RS @WIL W(108-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hi6   19   RS @WIL W(108-107)  0  0    30   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0  -7   5  12    0    0   0   0   0   0  A
   Hh9   19   RS @WIL W(108-107)  0  0  1647   7  11   3   3   4   8   2   4   0   0   1   1   2   2  1  4  5   5  3  2  20   2   4   2  74  72   20    7   2   1   0   2  A
   Ie4   19   RS @WIL W(108-107)  0  1  1200   3  11   3   4   0   7   3   3   0   0   2   3   1   1  2  1  3   0  0  1   9   4   5  -8  45  53   14    2   0   0   0   1  A
   De5   19   RS @WIL W(108-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kj6   19   RS @WIL W(108-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Dg5   19   RS @WIL W(108-107)  0  1  1953   7  15   5   8   2   7  10  11   1   1   2   3   3   5  1  1  2   2  3  5  26   6   2   8  97  89   26    6   1   2   1   4  A
   Gc8   19   RS @WIL W(108-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ha2   19   RS @WIL W(108-107)  0  1  2400  11  23  11  22   0   1   3   4   1   1   9  16   2   6  2  9 11   1  1  2  25  19   8   1 108 107   26    1   0   1   1   1  A
   Ea5   19   RS @WIL W(108-107)  0  1  2400  11  14  10  13   1   1   2   6   0   0  10  13   0   0  4 11 15   1  2  3  25  21   2   1 108 107   20    3   2   0   1   2  A
   Jj5   19   RS @WIL W(108-107)  0  1  2370   1   3   0   1   1   2   0   0   0   1   0   1   0   0  2  2  4  20  0  0   3   0   0   8 103  95   43   40   0   0   0   0  A
  Cc10   19   RS @WIL W(108-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fj2   21   RS vQUE  L(97-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kg3   21   RS vQUE  L(97-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hi6   21   RS vQUE  L(97-106)  0  0   375   1   4   1   1   0   3   0   0   0   0   0   0   1   1  2  0  2   1  0  0   2   0   2  -2   9  11    6    2   0   0   0   0  A
   Hh9   21   RS vQUE  L(97-106)  0  0   859   2   7   1   4   1   3   0   5   0   0   1   4   0   0  2  2  4   2  0  2   5   2   0  -4  28  32   13    4   0   0   0   2  A
   Ie4   21   RS vQUE  L(97-106)  0  1  1541   2   9   0   3   2   6   4   4   0   0   0   2   0   1  4  1  5   0  1  2  10   4   0  -5  69  74   11    0   0   1   2   0  A
   De5   21   RS vQUE  L(97-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kj6   21   RS vQUE  L(97-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Dg5   21   RS vQUE  L(97-106)  0  1  2025   6  18   3  10   3   8   8   8   1   1   1   3   2   7  2  2  4   5  1  4  23   4   9  -7  88  95   32   10   0   1   1   3  A
   Gc8   21   RS vQUE  L(97-106)  0  0   851   2   3   2   3   0   0   2   2   0   0   0   1   2   2  1  2  3   0  1  1   6   2   2  -8  32  40    7    3   0   1   1   0  A
   Ha2   21   RS vQUE  L(97-106)  0  1  2012   7  11   7  11   0   0   7  10   0   0   6   9   1   2  2  9 11   0  3  5  21  19   3 -10  83  93   16    0   2   1   5   0  A
   Ea5   21   RS vQUE  L(97-106)  0  1  1808  14  19  14  18   0   1   2   8   1   1  14  18   0   0  5  7 12   0  2  4  30  30   4   3  75  72   24    1   2   0   4   0  A
   Jj5   21   RS vQUE  L(97-106)  0  1  2400   0   3   0   2   0   1   0   0   0   0   0   0   0   2  1  1  2  12  0  0   0   0   0  -9  97 106   40   37   0   0   0   0  A
  Cc10   21   RS vQUE  L(97-106)  0  0   129   0   1   0   1   0   0   0   0   0   0   0   1   0   0  0  0  0   0  0  0   0   0   0  -3   4   7    1    0   0   0   0   0  A
